Candidate ID,Age,Gender,Position Applied For,Years of Experience,Education Level,Graduated from Elite College,Different Location,LinkedIn Profile,LinkedIn Connections
3066,24,Female,Data Scientist,0,High School,No,Yes,No,0
3067,24,Female,Web Developer,3,Master's,Yes,No,Yes,935
3068,30,Female,System Analyst,3,Bachelor's,No,Yes,No,0
3069,23,Female,Data Scientist,6,High School,No,Yes,No,0
3070,30,Male,Database Administrator,9,Master's,No,Yes,No,0
3071,25,Male,Software Engineer,10,PhD,No,Yes,Yes,515
3072,30,Female,System Analyst,10,Bachelor's,Yes,Yes,Yes,750
3073,29,Male,Software Engineer,8,Bachelor's,No,Yes,No,0
3074,29,Female,Web Developer,2,Master's,No,No,No,0
3075,24,Female,Software Engineer,5,PhD,No,No,No,0
3076,24,Female,Web Developer,2,High School,No,Yes,No,0
3077,32,Female,Software Engineer,7,Bachelor's,No,Yes,No,0
3078,31,Male,Data Scientist,10,Bachelor's,No,Yes,No,0
3079,30,Male,Software Engineer,8,Bachelor's,No,No,No,0
3080,29,Female,Data Scientist,9,PhD,No,Yes,Yes,389
3081,28,Female,Software Engineer,0,Bachelor's,No,Yes,Yes,145
3082,32,Female,Data Scientist,1,High School,No,Yes,Yes,872
3083,23,Male,Data Scientist,3,PhD,No,Yes,Yes,127
3084,23,Male,Database Administrator,4,PhD,No,Yes,No,0
3085,30,Male,Database Administrator,0,Master's,No,Yes,Yes,48
3086,22,Female,System Analyst,7,High School,No,No,Yes,996
3087,31,Male,Database Administrator,1,High School,No,Yes,No,0
3088,23,Female,Web Developer,8,Master's,No,Yes,Yes,977
3089,31,Male,Data Scientist,4,Bachelor's,No,Yes,Yes,774
3090,26,Female,Web Developer,10,High School,No,No,Yes,87
3091,29,Female,System Analyst,8,Bachelor's,Yes,Yes,Yes,61
3092,28,Female,Web Developer,7,Master's,No,No,No,0
3093,28,Male,Database Administrator,9,Master's,Yes,No,No,0
3094,22,Male,Data Scientist,10,PhD,No,No,No,0
3095,31,Female,System Analyst,0,Bachelor's,No,Yes,No,0
3096,30,Male,Web Developer,5,Bachelor's,No,No,Yes,80
3097,22,Male,Database Administrator,8,PhD,No,Yes,No,0
3098,29,Female,Web Developer,5,High School,No,Yes,No,0
3099,30,Male,Web Developer,2,PhD,No,No,No,0
3100,29,Male,System Analyst,7,Master's,Yes,Yes,No,0
3101,23,Female,System Analyst,5,PhD,No,No,No,0
3102,30,Female,Data Scientist,0,Bachelor's,No,No,No,0
3103,26,Female,Web Developer,10,PhD,No,No,No,0
3104,23,Female,Database Administrator,8,Master's,No,No,Yes,115
3105,23,Female,Database Administrator,1,Master's,No,No,No,0
3106,29,Female,Database Administrator,8,PhD,No,No,Yes,760
3107,28,Female,Web Developer,0,High School,No,No,No,0
3108,32,Female,Web Developer,3,Bachelor's,Yes,No,Yes,922
3109,23,Male,Software Engineer,2,Master's,No,No,No,0
3110,27,Female,System Analyst,0,Bachelor's,No,Yes,No,0
3111,27,Male,Web Developer,3,Master's,No,Yes,Yes,797
3112,23,Female,System Analyst,7,Bachelor's,Yes,No,No,0
3113,31,Male,Data Scientist,10,PhD,No,No,No,0
3114,32,Male,Web Developer,6,Master's,Yes,No,No,0
3115,26,Female,Database Administrator,2,PhD,No,No,Yes,144
3116,31,Male,Data Scientist,9,High School,No,No,No,0
3117,29,Male,Data Scientist,6,PhD,No,Yes,No,0
3118,32,Male,Web Developer,0,High School,No,Yes,Yes,349
3119,32,Male,Software Engineer,10,PhD,No,Yes,No,0
3120,23,Male,Database Administrator,4,PhD,No,No,No,0
3121,25,Male,Software Engineer,1,High School,No,Yes,No,0
3122,28,Male,System Analyst,4,Bachelor's,Yes,No,No,0
3123,23,Female,System Analyst,1,High School,No,Yes,Yes,152
3124,30,Male,System Analyst,2,PhD,No,No,No,0
3125,23,Female,Software Engineer,3,Master's,Yes,Yes,No,0
3126,31,Male,Software Engineer,4,High School,No,No,No,0
3127,30,Female,System Analyst,5,Master's,No,No,Yes,411
3128,27,Female,Database Administrator,6,High School,No,Yes,No,0
3129,32,Male,Data Scientist,7,PhD,No,No,Yes,518
3130,30,Female,Software Engineer,5,Bachelor's,No,Yes,No,0
3131,32,Female,Software Engineer,2,Master's,No,Yes,No,0
3132,27,Female,System Analyst,6,High School,No,Yes,No,0
3133,32,Female,System Analyst,4,PhD,No,Yes,No,0
3134,31,Male,System Analyst,2,Master's,No,No,Yes,714
3135,22,Female,System Analyst,5,Bachelor's,No,Yes,Yes,898
3136,29,Female,Software Engineer,5,High School,No,Yes,Yes,864
3137,32,Female,System Analyst,4,High School,Yes,No,Yes,535
3138,27,Female,System Analyst,5,High School,No,No,No,0
3139,23,Female,Database Administrator,9,High School,Yes,No,Yes,979
3140,24,Male,Web Developer,5,PhD,No,No,No,0
3141,27,Female,Database Administrator,5,PhD,Yes,No,Yes,873
3142,30,Female,Software Engineer,6,Bachelor's,No,No,No,0
3143,23,Female,Web Developer,7,Master's,No,No,Yes,229
3144,23,Female,System Analyst,1,Bachelor's,No,Yes,No,0
3145,32,Male,Software Engineer,8,Bachelor's,No,Yes,Yes,390
3146,29,Female,Web Developer,8,PhD,No,No,Yes,838
3147,24,Male,Software Engineer,7,Master's,Yes,Yes,Yes,578
3148,25,Female,System Analyst,0,Master's,No,Yes,No,0
3149,23,Male,Data Scientist,6,Bachelor's,Yes,Yes,No,0
3150,31,Female,Web Developer,0,PhD,Yes,Yes,No,0
3151,29,Female,Data Scientist,8,Master's,No,Yes,No,0
3152,24,Male,Data Scientist,4,Master's,No,No,No,0
3153,27,Female,Software Engineer,0,Bachelor's,Yes,Yes,No,0
3154,25,Male,Web Developer,3,Bachelor's,No,Yes,No,0
3155,29,Female,Data Scientist,10,Bachelor's,No,Yes,No,0
3156,23,Female,Database Administrator,7,Bachelor's,No,Yes,Yes,687
3157,26,Female,Database Administrator,7,PhD,No,Yes,No,0
3158,23,Female,Web Developer,10,High School,No,No,Yes,704
3159,30,Female,System Analyst,9,Master's,No,No,Yes,17
3160,27,Male,Database Administrator,6,PhD,Yes,Yes,Yes,674
3161,29,Male,Software Engineer,0,Bachelor's,No,No,Yes,281
3162,23,Female,Web Developer,1,Master's,No,No,No,0
3163,31,Female,Database Administrator,2,High School,No,Yes,Yes,330
3164,28,Male,Software Engineer,7,Bachelor's,No,Yes,No,0
3165,32,Female,Data Scientist,0,Bachelor's,No,Yes,Yes,57
3166,25,Female,Web Developer,1,High School,Yes,No,Yes,390
3167,25,Female,Database Administrator,5,PhD,No,No,Yes,317
3168,29,Female,System Analyst,7,Bachelor's,No,Yes,No,0
3169,32,Female,System Analyst,4,High School,No,Yes,No,0
3170,25,Male,Database Administrator,2,PhD,Yes,No,Yes,309
3171,27,Female,System Analyst,4,High School,No,Yes,Yes,772
3172,25,Female,Web Developer,3,PhD,Yes,No,No,0
3173,23,Female,Database Administrator,5,Master's,Yes,No,No,0
3174,32,Male,Data Scientist,9,Bachelor's,No,No,No,0
3175,27,Female,Web Developer,1,High School,No,Yes,Yes,389
3176,27,Male,Software Engineer,4,Master's,No,No,No,0
3177,30,Male,Database Administrator,4,High School,No,No,No,0
3178,28,Male,Web Developer,4,PhD,Yes,No,No,0
3179,32,Male,Web Developer,2,Bachelor's,No,No,No,0
3180,27,Male,Database Administrator,1,Bachelor's,No,No,No,0
3181,24,Female,System Analyst,9,Master's,No,Yes,Yes,394
3182,22,Male,Software Engineer,8,PhD,No,No,No,0
3183,23,Male,System Analyst,1,PhD,No,Yes,No,0
3184,23,Male,Software Engineer,1,Bachelor's,No,No,No,0
3185,23,Female,Data Scientist,0,High School,No,No,No,0
3186,24,Male,Software Engineer,1,Bachelor's,Yes,No,Yes,575
3187,32,Male,System Analyst,3,PhD,No,No,Yes,598
3188,31,Female,Database Administrator,5,PhD,No,Yes,No,0
3189,27,Male,Web Developer,7,Bachelor's,No,Yes,Yes,421
3190,32,Female,Data Scientist,9,Master's,No,No,No,0
3191,22,Male,Database Administrator,6,Bachelor's,Yes,No,No,0
3192,23,Female,System Analyst,1,Master's,No,No,Yes,775
3193,27,Male,Web Developer,3,Bachelor's,No,Yes,Yes,346
3194,31,Female,Web Developer,7,High School,No,Yes,No,0
3195,23,Male,System Analyst,8,Bachelor's,Yes,Yes,Yes,229
3196,23,Female,Database Administrator,10,Master's,No,No,No,0
3197,27,Male,System Analyst,1,Bachelor's,No,Yes,Yes,451
3198,23,Male,Database Administrator,8,Master's,No,No,No,0
3199,27,Female,Database Administrator,8,Bachelor's,No,Yes,Yes,554
3200,22,Male,Software Engineer,6,Bachelor's,No,Yes,No,0
3201,24,Female,Data Scientist,0,High School,No,Yes,No,0
3202,32,Male,Data Scientist,6,PhD,No,No,No,0
3203,29,Female,Software Engineer,6,Bachelor's,No,Yes,Yes,575
3204,23,Male,Software Engineer,8,Bachelor's,No,No,No,0
3205,31,Female,Software Engineer,0,PhD,Yes,No,No,0
3206,24,Female,System Analyst,3,Master's,No,Yes,No,0
3207,28,Male,Database Administrator,5,Bachelor's,No,No,No,0
3208,24,Male,Software Engineer,9,High School,No,Yes,No,0
3209,30,Female,Data Scientist,1,Bachelor's,No,Yes,No,0
3210,26,Male,Data Scientist,9,High School,No,No,No,0
3211,29,Male,Data Scientist,7,High School,No,Yes,Yes,948
3212,30,Female,Software Engineer,2,PhD,Yes,Yes,No,0
3213,29,Male,System Analyst,1,Master's,No,Yes,No,0
3214,32,Female,Web Developer,8,PhD,No,No,Yes,189
3215,24,Female,Data Scientist,10,PhD,Yes,Yes,No,0
3216,23,Male,Web Developer,0,Master's,Yes,Yes,No,0
3217,29,Male,Data Scientist,0,Master's,Yes,Yes,No,0
3218,31,Male,Web Developer,1,Bachelor's,No,No,No,0
3219,32,Female,System Analyst,3,Master's,Yes,No,No,0
3220,22,Female,Software Engineer,1,Master's,No,No,Yes,556
3221,30,Male,Database Administrator,0,Master's,No,Yes,Yes,572
3222,24,Female,Software Engineer,7,Master's,Yes,Yes,Yes,465
3223,27,Female,System Analyst,6,Master's,No,No,No,0
3224,23,Male,Web Developer,9,Bachelor's,No,Yes,No,0
3225,30,Female,Software Engineer,9,Master's,No,Yes,Yes,108
3226,29,Male,Database Administrator,3,Master's,No,Yes,Yes,912
3227,27,Male,System Analyst,2,PhD,No,No,No,0
3228,25,Female,Database Administrator,7,Bachelor's,No,No,No,0
3229,28,Female,Data Scientist,1,Bachelor's,Yes,No,No,0
3230,27,Male,System Analyst,7,Master's,No,No,No,0
3231,28,Female,Software Engineer,0,Master's,No,No,No,0
3232,26,Female,Data Scientist,7,Bachelor's,Yes,Yes,No,0
3233,28,Female,System Analyst,3,High School,No,No,No,0
3234,29,Male,System Analyst,7,High School,No,No,No,0
3235,30,Male,System Analyst,10,Bachelor's,No,No,No,0
3236,22,Male,Data Scientist,6,PhD,No,Yes,No,0
3237,30,Female,Web Developer,0,Bachelor's,No,Yes,No,0
3238,30,Female,Data Scientist,5,Bachelor's,Yes,Yes,No,0
3239,25,Female,Database Administrator,5,Master's,No,Yes,No,0
3240,30,Male,Data Scientist,4,High School,Yes,No,Yes,279
3241,32,Male,System Analyst,4,Bachelor's,No,Yes,Yes,459
3242,32,Male,Software Engineer,4,Master's,No,No,No,0
3243,24,Male,Software Engineer,1,PhD,No,Yes,Yes,773
3244,32,Female,Data Scientist,10,PhD,No,Yes,Yes,591
3245,22,Male,Web Developer,5,PhD,Yes,Yes,No,0
3246,31,Female,Web Developer,1,PhD,No,Yes,No,0
3247,30,Male,System Analyst,3,High School,No,Yes,No,0
3248,25,Female,Software Engineer,8,PhD,No,Yes,No,0
3249,31,Female,Software Engineer,0,PhD,Yes,Yes,Yes,239
3250,28,Male,Web Developer,5,PhD,Yes,No,No,0
3251,26,Female,Database Administrator,0,PhD,No,No,No,0
3252,31,Male,Software Engineer,10,High School,Yes,No,No,0
3253,26,Female,Database Administrator,9,Bachelor's,Yes,Yes,Yes,104
3254,24,Male,Data Scientist,7,Bachelor's,No,No,No,0
3255,22,Female,Web Developer,4,PhD,No,No,No,0
3256,31,Female,Web Developer,3,Master's,No,No,No,0
3257,29,Female,System Analyst,10,High School,Yes,No,Yes,295
3258,22,Female,Database Administrator,5,Master's,No,Yes,No,0
3259,30,Female,Web Developer,8,PhD,No,No,No,0
3260,27,Female,Database Administrator,9,Master's,Yes,No,No,0
3261,30,Female,Software Engineer,10,Master's,Yes,Yes,No,0
3262,23,Male,Database Administrator,8,PhD,No,Yes,No,0
3263,29,Female,Data Scientist,10,Bachelor's,No,No,Yes,3
3264,29,Male,System Analyst,4,PhD,Yes,Yes,No,0
3265,26,Male,Web Developer,3,Master's,Yes,Yes,Yes,622
3266,27,Male,Database Administrator,10,PhD,Yes,Yes,Yes,542
3267,31,Male,Database Administrator,4,Master's,No,No,No,0
3268,27,Male,Data Scientist,6,Bachelor's,Yes,No,No,0
3269,22,Male,Database Administrator,4,Master's,No,Yes,Yes,790
3270,26,Male,Database Administrator,8,PhD,Yes,Yes,Yes,211
3271,28,Female,Web Developer,9,Bachelor's,No,No,Yes,840
3272,28,Male,System Analyst,8,Master's,Yes,Yes,Yes,999
3273,32,Female,System Analyst,6,Bachelor's,No,No,No,0
3274,22,Female,Software Engineer,8,Bachelor's,Yes,Yes,No,0
3275,26,Male,System Analyst,3,High School,No,Yes,No,0
3276,30,Male,Web Developer,4,High School,Yes,Yes,No,0
3277,30,Female,Web Developer,9,PhD,No,Yes,No,0
3278,32,Female,Database Administrator,9,Bachelor's,No,No,No,0
3279,32,Female,Web Developer,10,High School,No,Yes,No,0
3280,26,Female,System Analyst,10,High School,Yes,Yes,No,0
3281,32,Male,Database Administrator,6,Bachelor's,No,No,No,0
3282,26,Male,System Analyst,4,Bachelor's,No,Yes,No,0
3283,29,Female,System Analyst,6,Master's,No,No,Yes,386
3284,29,Female,System Analyst,7,Master's,No,Yes,Yes,521
3285,22,Male,Software Engineer,2,High School,No,No,No,0
3286,26,Male,Database Administrator,10,Bachelor's,No,No,Yes,675
3287,27,Female,Software Engineer,8,PhD,No,Yes,Yes,242
3288,31,Male,Web Developer,8,High School,Yes,No,Yes,312
3289,24,Male,Software Engineer,3,PhD,No,No,Yes,810
3290,29,Female,Data Scientist,7,PhD,No,Yes,Yes,619
3291,31,Female,Database Administrator,4,Bachelor's,Yes,Yes,Yes,795
3292,26,Male,System Analyst,0,PhD,No,No,No,0
3293,22,Male,Web Developer,6,High School,No,Yes,Yes,342
3294,27,Male,Database Administrator,5,Bachelor's,No,No,No,0
3295,30,Male,Software Engineer,3,High School,Yes,No,No,0
3296,31,Male,Data Scientist,2,Master's,No,Yes,No,0
3297,22,Female,Database Administrator,2,Bachelor's,No,Yes,No,0
3298,29,Male,Data Scientist,6,PhD,No,Yes,No,0
3299,32,Male,Database Administrator,2,PhD,Yes,Yes,No,0
3300,30,Female,Data Scientist,5,High School,No,Yes,Yes,136
3301,30,Female,System Analyst,10,High School,No,No,No,0
3302,27,Male,System Analyst,3,Bachelor's,No,Yes,Yes,571
3303,23,Male,Web Developer,9,High School,No,Yes,Yes,941
3304,29,Male,Data Scientist,1,High School,No,No,Yes,11
3305,26,Female,Software Engineer,1,High School,No,No,No,0
3306,30,Male,Database Administrator,6,PhD,No,Yes,No,0
3307,28,Female,System Analyst,0,PhD,Yes,No,Yes,333
3308,25,Male,Software Engineer,8,Bachelor's,No,Yes,No,0
3309,28,Male,Software Engineer,4,High School,No,No,No,0
3310,26,Female,Software Engineer,10,PhD,No,Yes,No,0
3311,27,Female,Web Developer,5,Bachelor's,No,Yes,No,0
3312,27,Male,Data Scientist,1,High School,No,No,Yes,154
3313,26,Male,Database Administrator,9,High School,No,Yes,Yes,688
3314,29,Female,Data Scientist,8,Master's,No,Yes,No,0
3315,30,Female,Database Administrator,1,PhD,No,Yes,No,0
3316,25,Female,System Analyst,8,Master's,No,Yes,No,0
3317,26,Male,Data Scientist,6,High School,No,No,No,0
3318,26,Female,System Analyst,4,Master's,No,No,No,0
3319,23,Female,Database Administrator,10,High School,Yes,No,No,0
3320,25,Female,Software Engineer,0,PhD,No,No,No,0
3321,23,Male,Data Scientist,9,Bachelor's,Yes,Yes,No,0
3322,24,Male,System Analyst,2,High School,Yes,Yes,No,0
3323,30,Male,Web Developer,9,Bachelor's,No,Yes,No,0
3324,24,Male,Database Administrator,1,High School,No,Yes,No,0
3325,32,Female,System Analyst,4,PhD,No,Yes,Yes,861
3326,28,Female,Database Administrator,7,Bachelor's,No,No,No,0
3327,24,Female,Database Administrator,10,High School,No,Yes,No,0
3328,26,Female,System Analyst,9,Bachelor's,No,Yes,No,0
3329,30,Male,Software Engineer,5,Bachelor's,No,No,No,0
3330,26,Male,Database Administrator,1,Master's,No,Yes,No,0
3331,24,Female,System Analyst,3,Master's,Yes,No,Yes,678
3332,31,Male,Software Engineer,3,PhD,No,No,No,0
3333,27,Male,Database Administrator,10,Master's,Yes,Yes,No,0
3334,30,Male,Software Engineer,5,Bachelor's,No,Yes,No,0
3335,30,Male,Database Administrator,0,High School,Yes,No,No,0
3336,29,Female,Software Engineer,1,Bachelor's,No,No,No,0
3337,24,Female,Data Scientist,4,High School,No,Yes,No,0
3338,24,Female,Web Developer,1,PhD,No,Yes,No,0
3339,27,Male,Software Engineer,3,Bachelor's,Yes,Yes,No,0
3340,29,Male,Software Engineer,8,Bachelor's,No,Yes,Yes,408
3341,27,Male,Software Engineer,7,High School,No,No,No,0
3342,28,Male,Database Administrator,6,High School,No,No,Yes,453
3343,29,Female,Database Administrator,5,Bachelor's,No,No,No,0
3344,25,Female,System Analyst,5,Bachelor's,No,No,No,0
3345,32,Female,Data Scientist,9,PhD,No,Yes,No,0
3346,25,Female,System Analyst,4,High School,No,Yes,No,0
3347,22,Male,Web Developer,3,PhD,No,No,Yes,926
3348,23,Male,Software Engineer,2,High School,No,No,Yes,208
3349,27,Female,Data Scientist,10,Bachelor's,Yes,No,No,0
3350,27,Female,System Analyst,5,Bachelor's,No,No,No,0
3351,23,Female,Software Engineer,9,Bachelor's,No,Yes,No,0
3352,23,Female,Software Engineer,10,Master's,No,No,Yes,797
3353,26,Female,Software Engineer,9,High School,Yes,No,No,0
3354,31,Female,Web Developer,1,PhD,Yes,Yes,No,0
3355,29,Male,System Analyst,7,PhD,Yes,No,Yes,329
3356,29,Male,Data Scientist,1,Master's,No,Yes,No,0
3357,32,Female,Web Developer,6,High School,No,Yes,Yes,598
3358,25,Male,Web Developer,10,Bachelor's,Yes,Yes,No,0
3359,31,Female,Software Engineer,7,Master's,No,No,No,0
3360,31,Male,Data Scientist,7,High School,No,No,Yes,166
3361,28,Female,System Analyst,10,PhD,No,Yes,No,0
3362,30,Male,Web Developer,3,High School,No,Yes,No,0
3363,28,Male,Web Developer,9,High School,No,Yes,Yes,188
3364,32,Female,Software Engineer,8,Master's,No,No,No,0
3365,23,Female,Database Administrator,7,Bachelor's,No,Yes,No,0
3366,25,Female,Database Administrator,9,PhD,Yes,No,No,0
3367,30,Female,Data Scientist,7,Master's,No,Yes,No,0
3368,23,Male,Web Developer,9,Bachelor's,No,Yes,Yes,700
3369,28,Female,System Analyst,5,Master's,No,Yes,Yes,750
3370,22,Male,Software Engineer,4,Master's,Yes,No,Yes,3
3371,25,Male,Database Administrator,4,Bachelor's,No,No,No,0
3372,23,Female,System Analyst,4,High School,No,No,No,0
3373,29,Female,Data Scientist,1,Master's,No,No,Yes,168
3374,25,Female,System Analyst,2,Bachelor's,No,Yes,No,0
3375,25,Female,System Analyst,3,Master's,No,Yes,No,0
3376,30,Male,Software Engineer,10,Master's,Yes,Yes,No,0
3377,32,Female,Software Engineer,9,PhD,Yes,No,Yes,736
3378,25,Male,Data Scientist,10,Bachelor's,No,No,No,0
3379,22,Male,Software Engineer,4,High School,Yes,No,No,0
3380,24,Female,Database Administrator,4,High School,No,Yes,No,0
3381,30,Male,Database Administrator,9,PhD,No,Yes,No,0
3382,28,Female,Data Scientist,7,High School,Yes,No,Yes,175
3383,28,Female,System Analyst,7,PhD,Yes,No,No,0
3384,30,Male,Data Scientist,6,Bachelor's,Yes,Yes,Yes,933
3385,31,Female,Web Developer,7,Bachelor's,No,No,No,0
3386,26,Male,System Analyst,5,Master's,Yes,Yes,Yes,52
3387,23,Female,Software Engineer,6,Bachelor's,No,Yes,No,0
3388,25,Female,System Analyst,6,Master's,Yes,No,No,0
3389,22,Female,Database Administrator,5,Bachelor's,No,No,Yes,774
3390,26,Female,System Analyst,6,Bachelor's,No,Yes,No,0
3391,22,Male,System Analyst,9,PhD,No,No,Yes,577
3392,31,Male,Database Administrator,0,Master's,No,Yes,Yes,356
3393,27,Male,Data Scientist,8,High School,No,No,No,0
3394,24,Male,Data Scientist,10,PhD,No,Yes,Yes,658
3395,22,Female,Web Developer,10,PhD,No,No,No,0
3396,29,Male,Software Engineer,8,High School,No,Yes,No,0
3397,25,Male,Data Scientist,5,Bachelor's,No,No,No,0
3398,24,Male,Software Engineer,0,Master's,Yes,Yes,No,0
3399,22,Female,System Analyst,5,High School,No,No,No,0
3400,22,Female,System Analyst,5,PhD,Yes,Yes,Yes,228
3401,26,Female,Software Engineer,6,Master's,Yes,Yes,No,0
3402,29,Male,Database Administrator,0,Master's,No,No,No,0
3403,22,Male,Database Administrator,7,Bachelor's,Yes,Yes,No,0
3404,31,Male,Software Engineer,2,Master's,Yes,Yes,No,0
3405,22,Male,Data Scientist,5,High School,No,Yes,No,0
3406,28,Male,System Analyst,2,PhD,No,Yes,No,0
3407,25,Female,Web Developer,6,High School,No,No,No,0
3408,28,Female,System Analyst,10,PhD,Yes,No,No,0
3409,22,Male,Software Engineer,3,Master's,No,No,No,0
3410,31,Male,Web Developer,10,Master's,No,Yes,Yes,57
3411,23,Male,Data Scientist,0,Bachelor's,Yes,Yes,Yes,417
3412,24,Male,System Analyst,7,Master's,No,Yes,No,0
3413,22,Male,Data Scientist,4,High School,Yes,Yes,No,0
3414,24,Female,Database Administrator,7,PhD,No,No,Yes,499
3415,31,Male,Data Scientist,1,Bachelor's,No,Yes,Yes,99
3416,31,Male,System Analyst,1,High School,No,No,No,0
3417,24,Female,Web Developer,1,PhD,No,Yes,No,0
3418,27,Male,Web Developer,2,Master's,No,Yes,No,0
3419,23,Male,Software Engineer,8,Master's,No,Yes,No,0
3420,26,Male,Data Scientist,8,Bachelor's,No,Yes,No,0
3421,32,Female,Web Developer,8,PhD,No,Yes,No,0
3422,30,Female,Web Developer,2,Bachelor's,No,No,No,0
3423,23,Male,System Analyst,9,Master's,No,No,No,0
3424,31,Male,Database Administrator,4,High School,No,No,No,0
3425,32,Female,Web Developer,6,Bachelor's,No,No,No,0
3426,24,Male,Web Developer,0,Master's,No,No,No,0
3427,29,Male,Database Administrator,0,Master's,Yes,Yes,No,0
